t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
2741,10/04/1999,100,17,12.1,123.4444444,10.65151515,0.83,360,2.3
2742,10/04/1999,100,18,11.4,44.88888889,10.31212121,0.84,360,2.3
2743,10/04/1999,100,19,11,11.22222222,9.960606061,0.87,360,2.3
2744,10/04/1999,100,20,9.5,0,9.627272727,0.95,360,2.3
2745,10/04/1999,100,21,9.8,0,9.339393939,0.93,360,2.3
2746,10/04/1999,100,22,8.5,0,9.090909091,0.89,360,2.3
2747,10/04/1999,100,23,6.6,0,8.909090909,0.9,360,2.3
2748,10/04/1999,100,24,6,0,8.848484848,0.93,360,2.5
2749,11/04/1999,101,1,5.8,0,8.842424242,0.96,360,2.5
2750,11/04/1999,101,2,5.1,0,8.884848485,0.96,360,2.5
2751,11/04/1999,101,3,4.8,0,8.924242424,0.97,360,2.5
2752,11/04/1999,101,4,4.5,0,9.012121212,0.98,360,2.5
2753,11/04/1999,101,5,4.2,0,9.072727273,0.99,360,2.5
2754,11/04/1999,101,6,4.3,44.88888889,9.151515152,0.99,360,2.5
2755,11/04/1999,101,7,6.5,359.1111111,9.257575758,0.98,360,2.5
2756,11/04/1999,101,8,8.8,718.2222222,9.357575758,0.89,360,2.5
2757,11/04/1999,101,9,9.9,841.6666667,9.487878788,0.79,360,2.5
2758,11/04/1999,101,10,9.3,1066.111111,9.578787879,0.74,360,2.5
2759,11/04/1999,101,11,10.6,1021.222222,9.618181818,0.65,360,2.5
2760,11/04/1999,101,12,10.5,516.2222222,9.572727273,0.62,360,2.5
2761,11/04/1999,101,13,11.1,482.5555556,9.5,0.64,360,2.5
2762,11/04/1999,101,14,12.1,976.3333333,9.333333333,0.59,360,2.5
2763,11/04/1999,101,15,12.2,796.7777778,9.112121212,0.56,360,2.5
2764,11/04/1999,101,16,13.4,684.5555556,8.851515152,0.49,360,2.5
2765,11/04/1999,101,17,12.5,695.7777778,8.642424242,0.49,360,2.5
2766,11/04/1999,101,18,11,258.1111111,8.457575758,0.54,360,2.5
2767,11/04/1999,101,19,8.9,11.22222222,8.309090909,0.67,360,2.5
2768,11/04/1999,101,20,8.6,0,8.187878788,0.67,360,2.5
2769,11/04/1999,101,21,6.3,0,8.078787879,0.77,360,2.5
2770,11/04/1999,101,22,5.7,0,8.015151515,0.84,360,2.5
2771,11/04/1999,101,23,5.4,0,7.960606061,0.86,360,2.5
2772,11/04/1999,101,24,6.1,0,7.957575758,0.83,360,5.3
2773,12/04/1999,102,1,6.6,0,8.036363636,0.8,360,5.3
2774,12/04/1999,102,2,7.2,0,8.196969697,0.76,360,5.3
2775,12/04/1999,102,3,7.4,0,8.381818182,0.8,360,5.3
2776,12/04/1999,102,4,7.4,0,8.554545455,0.86,360,5.3
2777,12/04/1999,102,5,7.4,0,8.778787879,0.95,360,5.3
2778,12/04/1999,102,6,8,11.22222222,9.03030303,0.96,360,5.3
2779,12/04/1999,102,7,8.4,89.77777778,9.248484848,0.96,360,5.3
2780,12/04/1999,102,8,9.2,190.7777778,9.451515152,0.97,360,5.3
2781,12/04/1999,102,9,11.3,572.3333333,9.554545455,0.86,360,5.3
2782,12/04/1999,102,10,11.9,976.3333333,9.542424242,0.7,360,5.3
2783,12/04/1999,102,11,10.8,1234.444444,9.481818182,0.68,360,5.3
2784,12/04/1999,102,12,12.2,1447.666667,9.427272727,0.65,360,5.3
2785,12/04/1999,102,13,12.8,1032.444444,9.321212121,0.69,360,5.3
2786,12/04/1999,102,14,11.4,987.5555556,9.215151515,0.75,360,5.3
2787,12/04/1999,102,15,11,774.3333333,9.096969697,0.77,360,5.3
2788,12/04/1999,102,16,9.9,572.3333333,8.948484848,0.73,360,5.3
2789,12/04/1999,102,17,8.4,246.8888889,8.787878788,0.84,360,5.3
2790,12/04/1999,102,18,7.9,280.5555556,8.575757576,0.85,360,5.3
2791,12/04/1999,102,19,7.5,22.44444444,8.390909091,0.87,360,5.3
2792,12/04/1999,102,20,7.1,0,8.257575758,0.91,360,5.3
2793,12/04/1999,102,21,7,0,8.187878788,0.91,360,5.3
2794,12/04/1999,102,22,7.2,0,8.133333333,0.9,360,5.3
2795,12/04/1999,102,23,7.2,0,8.154545455,0.94,360,5.3
2796,12/04/1999,102,24,6.9,0,8.196969697,0.95,360,4.7
2797,13/04/1999,103,1,6.4,0,8.278787879,0.95,360,4.7
2798,13/04/1999,103,2,6.4,0,8.342424242,0.96,360,4.7
2799,13/04/1999,103,3,6.6,0,8.436363636,0.96,360,4.7
2800,13/04/1999,103,4,6.6,0,8.481818182,0.94,360,4.7
2801,13/04/1999,103,5,6.8,0,8.509090909,0.95,360,4.7
2802,13/04/1999,103,6,7,78.55555556,8.609090909,0.86,360,4.7
2803,13/04/1999,103,7,7.1,280.5555556,8.718181818,0.84,360,4.7
2804,13/04/1999,103,8,8.1,639.6666667,8.7,0.76,360,4.7
2805,13/04/1999,103,9,8.2,864.1111111,8.66969697,0.75,360,4.7
2806,13/04/1999,103,10,9.7,1054.888889,8.648484848,0.68,360,4.7
2807,13/04/1999,103,11,8.7,527.4444444,8.524242424,0.82,360,4.7
2808,13/04/1999,103,12,8.3,1133.444444,8.327272727,0.7,360,4.7
2809,13/04/1999,103,13,10.7,1313,8.106060606,0.65,360,4.7
2810,13/04/1999,103,14,11,1481.333333,7.83030303,0.51,360,4.7
2811,13/04/1999,103,15,7.4,336.6666667,7.545454545,0.76,360,4.7
2812,13/04/1999,103,16,7.4,347.8888889,7.306060606,0.75,360,4.7
2813,13/04/1999,103,17,8.5,583.5555556,7.075757576,0.51,360,4.7
2814,13/04/1999,103,18,7.2,190.7777778,6.866666667,0.59,360,4.7
2815,13/04/1999,103,19,5.4,33.66666667,6.712121212,0.71,360,4.7
2816,13/04/1999,103,20,3.5,0,6.578787879,0.79,360,4.7
2817,13/04/1999,103,21,3.1,0,6.451515152,0.88,360,4.7
2818,13/04/1999,103,22,3.4,0,6.339393939,0.93,360,4.7
2819,13/04/1999,103,23,3.5,0,6.193939394,0.95,360,4.7
2820,13/04/1999,103,24,3.4,0,6.03030303,0.95,360,1.5
2821,14/04/1999,104,1,3,0,5.878787879,0.96,360,1.5
2822,14/04/1999,104,2,3.3,0,5.742424242,0.96,360,1.5
2823,14/04/1999,104,3,3.5,0,5.633333333,0.96,360,1.5
2824,14/04/1999,104,4,3.3,0,5.524242424,0.96,360,1.5
2825,14/04/1999,104,5,3.4,0,5.412121212,0.97,360,1.5
2826,14/04/1999,104,6,2.2,0,5.278787879,0.97,360,1.5
2827,14/04/1999,104,7,1.8,67.33333333,5.124242424,0.98,360,1.5
2828,14/04/1999,104,8,2.2,134.6666667,4.957575758,0.99,360,1.5
2829,14/04/1999,104,9,2.4,123.4444444,4.781818182,0.99,360,1.5
2830,14/04/1999,104,10,2.8,190.7777778,4.615151515,1,360,1.5
2831,14/04/1999,104,11,2.8,157.1111111,4.442424242,0.99,360,1.5
2832,14/04/1999,104,12,2.9,190.7777778,4.187878788,0.98,360,1.5
2833,14/04/1999,104,13,2.2,145.8888889,3.96969697,0.96,360,1.5
2834,14/04/1999,104,14,1.7,157.1111111,3.76969697,0.97,360,1.5
2835,14/04/1999,104,15,1.5,168.3333333,3.481818182,0.98,360,1.5
2836,14/04/1999,104,16,1.3,168.3333333,3.203030303,0.98,360,1.5
2837,14/04/1999,104,17,2.6,224.4444444,3.021212121,0.99,360,1.5
2838,14/04/1999,104,18,2.5,56.11111111,2.833333333,0.99,360,1.5
2839,14/04/1999,104,19,1.3,0,2.624242424,0.99,360,1.5
2840,14/04/1999,104,20,1.5,0,2.454545455,0.99,360,1.5
2841,14/04/1999,104,21,1.7,0,2.339393939,1,360,1.5
2842,14/04/1999,104,22,1.2,0,2.26969697,0.99,360,1.5
2843,14/04/1999,104,23,1.8,0,2.23030303,1,360,1.5
2844,14/04/1999,104,24,1.4,0,2.2,0.98,360,2.1
2845,15/04/1999,105,1,1.2,0,2.181818182,0.97,360,2.1
2846,15/04/1999,105,2,1.6,0,2.236363636,0.97,360,2.1
2847,15/04/1999,105,3,1.6,0,2.327272727,0.98,360,2.1
2848,15/04/1999,105,4,1.6,0,2.454545455,0.98,360,2.1
2849,15/04/1999,105,5,1.2,0,2.603030303,0.99,360,2.1
2850,15/04/1999,105,6,1.8,33.66666667,2.715151515,0.99,360,2.1
2851,15/04/1999,105,7,2.4,190.7777778,2.763636364,0.99,360,2.1
2852,15/04/1999,105,8,2.9,235.6666667,2.83030303,0.94,360,2.1
2853,15/04/1999,105,9,5.2,909,2.960606061,0.85,360,2.1
2854,15/04/1999,105,10,6,1088.555556,3.084848485,0.74,360,2.1
2855,15/04/1999,105,11,7.5,1279.333333,3.142424242,0.72,360,2.1
2856,15/04/1999,105,12,8.4,1582.333333,3.163636364,0.66,360,2.1
2857,15/04/1999,105,13,7,707,3.166666667,0.66,360,2.1
2858,15/04/1999,105,14,5,448.8888889,3.151515152,0.88,360,2.1
2859,15/04/1999,105,15,4.4,538.6666667,3.151515152,0.9,360,2.1
2860,15/04/1999,105,16,6.1,718.2222222,3.145454545,0.84,360,2.1
2861,15/04/1999,105,17,6.3,493.7777778,3.142424242,0.78,360,2.1
2862,15/04/1999,105,18,4.3,123.4444444,3.151515152,0.91,360,2.1
2863,15/04/1999,105,19,3.5,33.66666667,3.124242424,0.92,360,2.1
2864,15/04/1999,105,20,2.9,0,3.078787879,0.94,360,2.1
2865,15/04/1999,105,21,2.4,0,3.06969697,0.93,360,2.1
2866,15/04/1999,105,22,2.2,0,3.054545455,0.95,360,2.1
2867,15/04/1999,105,23,1.5,0,3.06969697,0.96,360,2.1
2868,15/04/1999,105,24,1.4,0,3.160606061,0.96,360,1.8
2869,16/04/1999,106,1,1.6,0,3.309090909,0.96,360,1.8
2870,16/04/1999,106,2,1.7,0,3.472727273,0.96,360,1.8
2871,16/04/1999,106,3,1,0,3.651515152,0.95,360,1.8
2872,16/04/1999,106,4,1,0,3.872727273,0.94,360,1.8
2873,16/04/1999,106,5,1,0,4.133333333,0.93,360,1.8
2874,16/04/1999,106,6,2.2,112.2222222,4.393939394,0.92,360,1.8
2875,16/04/1999,106,7,4.2,460.1111111,4.684848485,0.91,360,1.8
2876,16/04/1999,106,8,6.7,785.5555556,4.927272727,0.8,360,1.8
2877,16/04/1999,106,9,6.8,931.4444444,5.090909091,0.75,360,1.8
2878,16/04/1999,106,10,7.1,695.7777778,5.260606061,0.74,360,1.8
2879,16/04/1999,106,11,8.9,1077.333333,5.327272727,0.73,360,1.8
2880,16/04/1999,106,12,10.2,1414,5.321212121,0.67,360,1.8
2881,16/04/1999,106,13,10.2,1256.888889,5.248484848,0.63,360,1.8
2882,16/04/1999,106,14,10.8,1200.777778,5.139393939,0.6,360,1.8
2883,16/04/1999,106,15,9.8,415.2222222,5.06969697,0.65,360,1.8
2884,16/04/1999,106,16,7.8,291.7777778,5.051515152,0.69,360,1.8
2885,16/04/1999,106,17,8.5,448.8888889,5.021212121,0.7,360,1.8
2886,16/04/1999,106,18,7.4,269.3333333,4.909090909,0.74,360,1.8
2887,16/04/1999,106,19,5.8,33.66666667,4.8,0.8,360,1.8
2888,16/04/1999,106,20,5.1,0,4.736363636,0.86,360,1.8
2889,16/04/1999,106,21,4.8,0,4.675757576,0.89,360,1.8
2890,16/04/1999,106,22,4.7,0,4.636363636,0.92,360,1.8
2891,16/04/1999,106,23,4.4,0,4.615151515,0.91,360,1.8
2892,16/04/1999,106,24,3.4,0,4.666666667,0.94,360,1.5
2893,17/04/1999,107,1,2.4,0,4.784848485,0.93,360,1.5
2894,17/04/1999,107,2,2.7,0,4.963636364,0.96,360,1.5
2895,17/04/1999,107,3,2.2,0,5.227272727,0.97,360,1.5
2896,17/04/1999,107,4,1.5,0,5.554545455,0.98,360,1.5
2897,17/04/1999,107,5,1.6,0,5.909090909,0.99,360,1.5
2898,17/04/1999,107,6,1.7,56.11111111,6.284848485,0.99,360,1.5
2899,17/04/1999,107,7,3.9,123.4444444,6.521212121,1,360,1.5
2900,17/04/1999,107,8,5.4,303,6.812121212,0.98,360,1.5
2901,17/04/1999,107,9,7.3,594.7777778,6.960606061,0.87,360,1.5
2902,17/04/1999,107,10,10.3,1032.444444,7.03030303,0.69,360,1.5
2903,17/04/1999,107,11,12.5,1672.111111,7.090909091,0.63,360,1.5
2904,17/04/1999,107,12,12.7,1750.666667,7.103030303,0.52,360,1.5
2905,17/04/1999,107,13,13.4,1391.555556,7.045454545,0.48,360,1.5
2906,17/04/1999,107,14,8.8,774.3333333,6.936363636,0.68,360,1.5
2907,17/04/1999,107,15,11.8,740.6666667,6.796969697,0.58,360,1.5
2908,17/04/1999,107,16,9.1,796.7777778,6.581818182,0.7,360,1.5
2909,17/04/1999,107,17,9,493.7777778,6.396969697,0.75,360,1.5
2910,17/04/1999,107,18,8.8,213.2222222,6.242424242,0.72,360,1.5
2911,17/04/1999,107,19,7.5,11.22222222,6.057575758,0.83,360,1.5
2912,17/04/1999,107,20,7,0,5.896969697,0.81,360,1.5
2913,17/04/1999,107,21,6.6,0,5.806060606,0.86,360,1.5
2914,17/04/1999,107,22,5.6,0,5.7,0.86,360,1.5
2915,17/04/1999,107,23,3.7,0,5.612121212,0.91,360,1.5
2916,17/04/1999,107,24,3.7,0,5.609090909,0.94,360,1.9
2917,18/04/1999,108,1,2.7,0,5.657575758,0.96,360,1.9
2918,18/04/1999,108,2,2.4,0,5.781818182,0.97,360,1.9
2919,18/04/1999,108,3,2.1,0,6.006060606,0.98,360,1.9
2920,18/04/1999,108,4,2.8,0,6.236363636,0.99,360,1.9
2921,18/04/1999,108,5,1.6,0,6.487878788,0.98,360,1.9
2922,18/04/1999,108,6,1.9,78.55555556,6.709090909,0.99,360,1.9
2923,18/04/1999,108,7,4.6,325.4444444,6.966666667,0.99,360,1.9
2924,18/04/1999,108,8,6,740.6666667,7.181818182,0.88,360,1.9
2925,18/04/1999,108,9,7.5,1043.666667,7.306060606,0.83,360,1.9
2926,18/04/1999,108,10,9.8,1369.111111,7.354545455,0.71,360,1.9
2927,18/04/1999,108,11,10.3,1234.444444,7.351515152,0.59,360,1.9
2928,18/04/1999,108,12,10.5,1481.333333,7.233333333,0.64,360,1.9
2929,18/04/1999,108,13,8.8,1155.888889,7.042424242,0.63,360,1.9
2930,18/04/1999,108,14,10.1,1335.444444,6.806060606,0.67,360,1.9
2931,18/04/1999,108,15,8.8,1189.555556,6.551515152,0.67,360,1.9
2932,18/04/1999,108,16,8,471.3333333,6.439393939,0.7,360,1.9
2933,18/04/1999,108,17,7,224.4444444,6.224242424,0.76,360,1.9
2934,18/04/1999,108,18,7.2,157.1111111,6.078787879,0.78,360,1.9
2935,18/04/1999,108,19,6.4,22.44444444,5.915151515,0.87,360,1.9
2936,18/04/1999,108,20,6.2,0,5.724242424,0.91,360,1.9
2937,18/04/1999,108,21,4.9,0,5.554545455,0.93,360,1.9
2938,18/04/1999,108,22,5,0,5.375757576,0.96,360,1.9
2939,18/04/1999,108,23,5.1,0,5.251515152,0.97,360,1.9
2940,18/04/1999,108,24,4.7,0,5.184848485,0.96,360,1.6
2941,19/04/1999,109,1,4.3,0,5.254545455,0.97,360,1.6
2942,19/04/1999,109,2,3.6,0,5.375757576,0.98,360,1.6
2943,19/04/1999,109,3,2.5,0,5.560606061,0.99,360,1.6
2944,19/04/1999,109,4,1.9,0,5.803030303,0.99,360,1.6
2945,19/04/1999,109,5,1.1,0,6.009090909,0.99,360,1.6
2946,19/04/1999,109,6,2.5,123.4444444,6.221212121,1,360,1.6
2947,19/04/1999,109,7,3.4,280.5555556,6.521212121,0.99,360,1.6
2948,19/04/1999,109,8,6,718.2222222,6.824242424,0.9,360,1.6
2949,19/04/1999,109,9,7.7,1010,7.039393939,0.87,360,1.6
2950,19/04/1999,109,10,8.8,1245.666667,7.178787879,0.75,360,1.6
2951,19/04/1999,109,11,10.4,1402.777778,7.245454545,0.63,360,1.6
2952,19/04/1999,109,12,8.9,1144.666667,7.227272727,0.66,360,1.6
2953,19/04/1999,109,13,9.8,1043.666667,7.172727273,0.58,360,1.6
2954,19/04/1999,109,14,11.5,1346.666667,7.115151515,0.53,360,1.6
2955,19/04/1999,109,15,11.9,1447.666667,7.093939394,0.46,360,1.6
2956,19/04/1999,109,16,11.7,830.4444444,6.990909091,0.5,360,1.6
2957,19/04/1999,109,17,10.6,516.2222222,6.921212121,0.58,360,1.6
2958,19/04/1999,109,18,9.7,145.8888889,6.866666667,0.61,360,1.6
2959,19/04/1999,109,19,9.2,33.66666667,6.839393939,0.65,360,1.6
2960,19/04/1999,109,20,8.5,0,6.806060606,0.67,360,1.6
2961,19/04/1999,109,21,8.6,0,6.803030303,0.65,360,1.6
2962,19/04/1999,109,22,8.1,0,6.818181818,0.68,360,1.6
2963,19/04/1999,109,23,6.7,0,6.884848485,0.86,360,1.6
2964,19/04/1999,109,24,6.5,0,6.966666667,0.89,360,4.4
2965,20/04/1999,110,1,6.2,0,7.06969697,0.91,360,4.4
2966,20/04/1999,110,2,6.1,0,7.206060606,0.93,360,4.4
2967,20/04/1999,110,3,6.1,0,7.36969697,0.95,360,4.4
2968,20/04/1999,110,4,6.3,0,7.575757576,0.97,360,4.4
2969,20/04/1999,110,5,6.7,0,7.824242424,0.98,360,4.4
2970,20/04/1999,110,6,7.1,11.22222222,8.106060606,0.99,360,4.4
2971,20/04/1999,110,7,7.7,78.55555556,8.427272727,1,360,4.4
2972,20/04/1999,110,8,8.5,213.2222222,8.715151515,1,360,4.4
2973,20/04/1999,110,9,9.2,314.2222222,8.972727273,1,360,4.4
2974,20/04/1999,110,10,9.7,258.1111111,9.160606061,0.99,360,4.4
2975,20/04/1999,110,11,10.4,269.3333333,9.3,0.99,360,4.4
2976,20/04/1999,110,12,10.7,336.6666667,9.409090909,0.98,360,4.4
2977,20/04/1999,110,13,11.2,224.4444444,9.475757576,0.98,360,4.4
2978,20/04/1999,110,14,11.7,314.2222222,9.587878788,0.97,360,4.4
2979,20/04/1999,110,15,12,325.4444444,9.672727273,0.98,360,4.4
2980,20/04/1999,110,16,11.9,179.5555556,9.690909091,0.98,360,4.4
2981,20/04/1999,110,17,12.2,89.77777778,9.675757576,0.99,360,4.4
2982,20/04/1999,110,18,12.3,33.66666667,9.654545455,0.99,360,4.4
2983,20/04/1999,110,19,12.4,11.22222222,9.651515152,0.99,360,4.4
2984,20/04/1999,110,20,12.6,0,9.663636364,0.98,360,4.4
2985,20/04/1999,110,21,12.6,0,9.687878788,0.98,360,4.4
2986,20/04/1999,110,22,12.6,0,9.706060606,0.96,360,4.4
2987,20/04/1999,110,23,12.1,0,9.742424242,0.96,360,4.4
2988,20/04/1999,110,24,11.4,0,9.827272727,0.95,360,5.1
2989,21/04/1999,111,1,11,0,9.960606061,0.94,360,5.1
2990,21/04/1999,111,2,10.5,0,10.13939394,0.91,360,5.1
2991,21/04/1999,111,3,10.1,0,10.32727273,0.94,360,5.1
2992,21/04/1999,111,4,10,0,10.58181818,0.95,360,5.1
2993,21/04/1999,111,5,9.1,0,10.87575758,0.93,360,5.1
2994,21/04/1999,111,6,9.8,123.4444444,11.09090909,0.93,360,5.1
2995,21/04/1999,111,7,10.9,460.1111111,11.32121212,0.9,360,5.1
2996,21/04/1999,111,8,11.1,785.5555556,11.36363636,0.87,360,5.1
2997,21/04/1999,111,9,12.4,841.6666667,11.52727273,0.87,360,5.1
2998,21/04/1999,111,10,12.4,897.7777778,11.65454545,0.8,360,5.1
2999,21/04/1999,111,11,14.5,1178.333333,11.74848485,0.78,360,5.1
3000,21/04/1999,111,12,15.8,1122.222222,11.80909091,0.78,360,5.1
3001,21/04/1999,111,13,13.4,763.1111111,11.82727273,0.83,360,5.1
3002,21/04/1999,111,14,14.3,1256.888889,11.82424242,0.68,360,5.1
3003,21/04/1999,111,15,8.5,572.3333333,11.7969697,0.71,360,5.1
3004,21/04/1999,111,16,13.1,819.2222222,11.74242424,0.83,360,5.1
3005,21/04/1999,111,17,12.7,527.4444444,11.66969697,0.79,360,5.1
3006,21/04/1999,111,18,12.3,325.4444444,11.59393939,0.79,360,5.1
3007,21/04/1999,111,19,11.7,56.11111111,11.50606061,0.85,360,5.1
3008,21/04/1999,111,20,11,0,11.40606061,0.84,360,5.1
3009,21/04/1999,111,21,10.6,0,11.2969697,0.8,360,5.1
3010,21/04/1999,111,22,10.3,0,11.17272727,0.83,360,5.1
3011,21/04/1999,111,23,9.9,0,11.05757576,0.86,360,5.1
3012,21/04/1999,111,24,9.6,0,10.99393939,0.86,360,4.3
3013,22/04/1999,112,1,9.4,0,10.97575758,0.88,360,4.3
3014,22/04/1999,112,2,9.3,0,11.0030303,0.89,360,4.3
3015,22/04/1999,112,3,9,0,11.02424242,0.9,360,4.3
3016,22/04/1999,112,4,8.8,0,11.10909091,0.92,360,4.3
3017,22/04/1999,112,5,8.5,0,11.18787879,0.91,360,4.3
3018,22/04/1999,112,6,8.8,67.33333333,11.32727273,0.9,360,4.3
3019,22/04/1999,112,7,10.5,370.3333333,11.43636364,0.85,360,4.3
3020,22/04/1999,112,8,11.5,796.7777778,11.56969697,0.78,360,4.3
3021,22/04/1999,112,9,12.3,920.2222222,11.65757576,0.75,360,4.3
3022,22/04/1999,112,10,11.7,909,11.7030303,0.77,360,4.3
3023,22/04/1999,112,11,13.3,1111,11.69090909,0.68,360,4.3
3024,22/04/1999,112,12,12.7,1054.888889,11.67878788,0.68,360,4.3
3025,22/04/1999,112,13,14.6,1335.444444,11.54848485,0.67,360,4.3
3026,22/04/1999,112,14,12.7,931.4444444,11.33333333,0.67,360,4.3
3027,22/04/1999,112,15,14.2,1077.333333,11.18484848,0.61,360,4.3
3028,22/04/1999,112,16,13.8,909,10.99393939,0.64,360,4.3
3029,22/04/1999,112,17,12.6,594.7777778,10.94848485,0.68,360,4.3
3030,22/04/1999,112,18,12,258.1111111,10.78484848,0.68,360,4.3
3031,22/04/1999,112,19,12,44.88888889,10.60909091,0.68,360,4.3
3032,22/04/1999,112,20,10.2,0,10.45151515,0.76,360,4.3
3033,22/04/1999,112,21,8.7,0,10.31212121,0.83,360,4.3
3034,22/04/1999,112,22,8.5,0,10.2,0.83,360,4.3
3035,22/04/1999,112,23,8,0,10.11515152,0.85,360,4.3
3036,22/04/1999,112,24,7,0,10.05151515,0.85,360,4.1
3037,23/04/1999,113,1,7.7,0,10.04545455,0.91,360,4.1
3038,23/04/1999,113,2,6.9,0,10.03939394,0.94,360,4.1
3039,23/04/1999,113,3,7.1,0,10.03939394,0.96,360,4.1
3040,23/04/1999,113,4,7.1,0,10.08484848,0.97,360,4.1
3041,23/04/1999,113,5,7.3,0,10.18181818,0.98,360,4.1
3042,23/04/1999,113,6,7.8,56.11111111,10.29090909,0.97,360,4.1
3043,23/04/1999,113,7,8.2,112.2222222,10.43939394,0.96,360,4.1
3044,23/04/1999,113,8,9.7,415.2222222,10.54545455,0.94,360,4.1
3045,23/04/1999,113,9,9.4,325.4444444,10.53636364,0.91,360,4.1
3046,23/04/1999,113,10,9.4,291.7777778,10.45454545,0.94,360,4.1
3047,23/04/1999,113,11,10.8,460.1111111,10.35151515,0.91,360,4.1
3048,23/04/1999,113,12,12.2,774.3333333,10.28484848,0.84,360,4.1
3049,23/04/1999,113,13,12.4,381.5555556,10.18787879,0.8,360,4.1
3050,23/04/1999,113,14,13.4,549.8888889,10.08181818,0.7,360,4.1
3051,23/04/1999,113,15,12.3,246.8888889,9.884848485,0.71,360,4.1
3052,23/04/1999,113,16,10.2,112.2222222,9.727272727,0.8,360,4.1
3053,23/04/1999,113,17,8.8,246.8888889,9.524242424,0.94,360,4.1
3054,23/04/1999,113,18,8.9,56.11111111,9.33030303,0.97,360,4.1
3055,23/04/1999,113,19,9.5,33.66666667,9.181818182,0.98,360,4.1
3056,23/04/1999,113,20,10.1,0,9.051515152,0.98,360,4.1
3057,23/04/1999,113,21,9.2,0,8.921212121,0.97,360,4.1
3058,23/04/1999,113,22,8.1,0,8.839393939,0.98,360,4.1
3059,23/04/1999,113,23,7.5,0,8.809090909,0.95,360,4.1
3060,23/04/1999,113,24,7.5,0,8.784848485,0.92,360,3.1
3061,24/04/1999,114,1,7.4,0,8.793939394,0.93,360,3.1
3062,24/04/1999,114,2,7.7,0,8.875757576,0.96,360,3.1
3063,24/04/1999,114,3,7.7,0,8.975757576,0.97,360,3.1
3064,24/04/1999,114,4,7.7,0,9.121212121,0.96,360,3.1
3065,24/04/1999,114,5,7.5,0,9.290909091,0.95,360,3.1
3066,24/04/1999,114,6,7.7,22.44444444,9.424242424,0.94,360,3.1
3067,24/04/1999,114,7,7.7,89.77777778,9.578787879,0.95,360,3.1
3068,24/04/1999,114,8,8.3,145.8888889,9.742424242,0.92,360,3.1
3069,24/04/1999,114,9,9.7,381.5555556,9.881818182,0.88,360,3.1
3070,24/04/1999,114,10,11,628.4444444,9.978787879,0.81,360,3.1
3071,24/04/1999,114,11,11.7,763.1111111,10.04848485,0.79,360,3.1
3072,24/04/1999,114,12,12.7,942.6666667,10.07575758,0.79,360,3.1
3073,24/04/1999,114,13,11.5,1324.222222,10.03636364,0.77,360,3.1
3074,24/04/1999,114,14,12.4,1155.888889,9.915151515,0.68,360,3.1
3075,24/04/1999,114,15,13.2,1492.555556,9.745454545,0.62,360,3.1
3076,24/04/1999,114,16,12.8,920.2222222,9.548484848,0.67,360,3.1
3077,24/04/1999,114,17,12.9,460.1111111,9.351515152,0.71,360,3.1
3078,24/04/1999,114,18,11.7,336.6666667,9.221212121,0.76,360,3.1
3079,24/04/1999,114,19,10.3,67.33333333,9.084848485,0.8,360,3.1
3080,24/04/1999,114,20,9.5,0,8.954545455,0.83,360,3.1
3081,24/04/1999,114,21,8.2,0,8.8,0.89,360,3.1
3082,24/04/1999,114,22,6.8,0,8.615151515,0.92,360,3.1
3083,24/04/1999,114,23,6.9,0,8.536363636,0.96,360,3.1
3084,24/04/1999,114,24,5.8,0,8.596969697,0.97,360,2
3085,25/04/1999,115,1,5.9,0,8.742424242,0.99,360,2
3086,25/04/1999,115,2,4.3,0,8.912121212,0.99,360,2
3087,25/04/1999,115,3,4.6,0,9.121212121,1,360,2
3088,25/04/1999,115,4,4.4,0,9.315151515,1,360,2
3089,25/04/1999,115,5,4,11.22222222,9.548484848,1,360,2
3090,25/04/1999,115,6,6.6,224.4444444,9.806060606,1,360,2
3091,25/04/1999,115,7,10.1,561.1111111,10.06969697,0.91,360,2
3092,25/04/1999,115,8,12.3,864.1111111,10.30909091,0.74,360,2
3093,25/04/1999,115,9,13.1,1200.777778,10.53636364,0.69,360,2
3094,25/04/1999,115,10,14.3,1537.444444,10.73636364,0.62,360,2
3095,25/04/1999,115,11,14.1,1447.666667,10.86666667,0.61,360,2
3096,25/04/1999,115,12,15.4,1537.444444,10.91818182,0.59,360,2
3097,25/04/1999,115,13,16.2,1526.222222,10.93939394,0.57,360,2
3098,25/04/1999,115,14,16.2,1043.666667,10.91212121,0.54,360,2
3099,25/04/1999,115,15,15.6,987.5555556,10.9030303,0.53,360,2
3100,25/04/1999,115,16,15.2,527.4444444,10.87575758,0.53,360,2
3101,25/04/1999,115,17,14.9,303,10.81818182,0.53,360,2
3102,25/04/1999,115,18,14,123.4444444,10.73939394,0.63,360,2
3103,25/04/1999,115,19,12.7,22.44444444,10.65454545,0.69,360,2
3104,25/04/1999,115,20,12.4,0,10.6,0.73,360,2
3105,25/04/1999,115,21,11.8,0,10.58787879,0.76,360,2
3106,25/04/1999,115,22,11.2,0,10.6030303,0.76,360,2
3107,25/04/1999,115,23,11.5,0,10.66363636,0.81,360,2
3108,25/04/1999,115,24,11.3,0,10.7969697,0.83,360,1.3
3109,26/04/1999,116,1,10.2,0,10.95151515,0.89,360,1.3
